TimeDelta,Length,Port,Protocol,Length,Info
0.000218,103,40178,TCP,103,"4006  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,1301,TCP,109,40178  >  1301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,103,40178,TCP,103,"8082  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,40178,TCP,103,"44176  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,40178,TCP,103,"3914  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,109,9917,TCP,109,40178  >  9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00007,109,9917,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00007,109,9917,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000072,103,40178,TCP,103,"8083  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"8083  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"8083  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000076,103,40178,TCP,103,"8083  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000074,109,9917,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,9415,TCP,109,40178  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000074,109,9415,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,9415,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000158,109,9415,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000191,103,40178,TCP,103,"8083  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.001981,109,1031,TCP,109,40178  >  1031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000227,109,9535,TCP,109,40178  >  9535 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000198,109,1148,TCP,109,40178  >  1148 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,3517,TCP,109,40178  >  3517 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000195,109,8009,TCP,109,40178  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,49156,TCP,109,40178  >  49156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000281,103,40178,TCP,103,"8083  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000167,103,40178,TCP,103,"55555  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000162,103,40178,TCP,103,"4006  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000159,103,40178,TCP,103,"8082  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00034,103,40178,TCP,103,"44176  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000158,103,40178,TCP,103,"3914  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000157,109,1301,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000156,109,9917,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,9415,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000158,109,1031,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,9535,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9535 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1148,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1148 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000274,109,3517,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3517 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,8009,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,49156,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  49156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000219,109,1322,TCP,109,40178  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,17988,TCP,109,40178  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,389,TCP,109,40178  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,17988,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,389,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00039,109,8000,TCP,109,40178  >  8000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000156,109,50500,TCP,109,40178  >  50500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000175,109,32,TCP,109,40178  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,8000,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  8000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000159,109,50500,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  50500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00016,109,32,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00039,103,40178,TCP,103,"9917  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000233,103,40178,TCP,103,"9415  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000238,103,40178,TCP,103,"1031  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00023,103,40178,TCP,103,"9535  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000439,103,40178,TCP,103,"1148  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000233,103,40178,TCP,103,"3517  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000232,107,40178,TCP,107,"8009  >  40178 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
0.000232,103,40178,TCP,103,"49156  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000232,103,40178,TCP,103,"1322  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,40178,TCP,103,"17988  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,40178,TCP,103,"389  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,40178,TCP,103,"8000  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000233,103,40178,TCP,103,"50500  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000235,103,40178,TCP,103,"32  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"1301  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000091,103,40178,TCP,103,"1301  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"9917  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000198,103,40178,TCP,103,"9415  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,40178,TCP,103,"1031  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,40178,TCP,103,"9535  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"1148  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000304,103,40178,TCP,103,"3517  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,107,40178,TCP,107,"[TCP Retransmission] 8009  >  40178 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
0.000155,103,40178,TCP,103,"49156  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"1322  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"17988  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"389  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,40178,TCP,103,"8000  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000157,103,40178,TCP,103,"50500  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000156,103,40178,TCP,103,"32  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.001268,109,1104,TCP,109,40178  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000369,109,1050,TCP,109,40178  >  1050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000532,109,901,TCP,109,40178  >  901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000341,109,1104,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000302,109,1050,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000248,109,901,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000523,109,843,TCP,109,40178  >  843 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000633,109,4321,TCP,109,40178  >  4321 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00031,109,49163,TCP,109,40178  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000213,109,1000,TCP,109,40178  >  1000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000654,109,4321,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  4321 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000174,109,49163,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000318,109,1000,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000318,109,8194,TCP,109,40178  >  8194 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000262,103,40178,TCP,103,"1104  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000237,103,40178,TCP,103,"1050  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000239,103,40178,TCP,103,"901  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00016,109,8194,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  8194 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000466,103,40178,TCP,103,"1104  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,103,40178,TCP,103,"1050  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,103,40178,TCP,103,"901  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000242,109,9968,TCP,109,40178  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000166,109,668,TCP,109,40178  >  668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000164,109,9968,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000174,109,668,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000248,109,2190,TCP,109,40178  >  2190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,3323,TCP,109,40178  >  3323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000153,109,3351,TCP,109,40178  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,2190,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  2190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,3323,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,109,3351,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000239,109,15004,TCP,109,40178  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000156,103,40178,TCP,103,"843  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000229,103,40178,TCP,103,"4321  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000231,103,40178,TCP,103,"49163  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000227,103,40178,TCP,103,"1000  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000227,103,40178,TCP,103,"8194  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000296,103,40178,TCP,103,"9968  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,40178,TCP,103,"668  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00054,103,40178,TCP,103,"2190  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,40178,TCP,103,"3323  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000224,103,40178,TCP,103,"3351  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,15004,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,40178,TCP,103,"843  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"4321  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"49163  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"1000  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"8194  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"9968  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"668  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"2190  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"3323  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"3351  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,40178,TCP,103,"15004  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000211,109,8652,TCP,109,40178  >  8652 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"15004  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,109,416,TCP,109,40178  >  416 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,27352,TCP,109,40178  >  27352 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,8652,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  8652 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,416,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  416 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,27352,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  27352 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000219,109,555,TCP,109,40178  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,555,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,6779,TCP,109,40178  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,2383,TCP,109,40178  >  2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,555,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,109,6779,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,2383,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000229,109,32782,TCP,109,40178  >  32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000404,109,50003,TCP,109,40178  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,109,1007,TCP,109,40178  >  1007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,32782,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000153,103,40178,TCP,103,"8652  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000226,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,40178,TCP,103,"27352  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00023,103,40178,TCP,103,"555  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000303,109,50003,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"8652  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000075,109,1105,TCP,109,40178  >  1105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000071,103,40178,TCP,103,"8652  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,109,1105,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00008,109,1105,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000078,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000076,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"416  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,103,40178,TCP,103,"27352  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"27352  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"27352  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,40178,TCP,103,"555  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"555  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,40178,TCP,103,"6779  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000236,103,40178,TCP,103,"2383  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000244,103,40178,TCP,103,"32782  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00023,103,40178,TCP,103,"50003  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,40178,TCP,103,"1007  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"6779  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"2383  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"32782  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000198,103,40178,TCP,103,"50003  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000292,103,40178,TCP,103,"1007  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000158,103,40178,TCP,103,"1105  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,40178,TCP,103,"1007  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,40178,TCP,103,"1105  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,40178,TCP,103,"1105  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000373,109,1105,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,20828,TCP,109,40178  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000074,109,20828,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,20828,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,20828,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,25735,TCP,109,40178  >  25735 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1097,TCP,109,40178  >  1097 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000293,109,20828,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,20828,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,25735,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  25735 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,1097,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1097 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000228,103,40178,TCP,103,"20828  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"20828  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"20828  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000076,103,40178,TCP,103,"20828  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,40178,TCP,103,"25735  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,40178,TCP,103,"1097  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"1097  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000075,109,3071,TCP,109,40178  >  3071 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,103,40178,TCP,103,"1097  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,109,3801,TCP,109,40178  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,103,40178,TCP,103,"20828  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,109,3071,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3071 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,103,40178,TCP,103,"25735  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,40178,TCP,103,"1097  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,109,3801,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000226,103,40178,TCP,103,"3071  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000157,103,40178,TCP,103,"3801  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,40178,TCP,103,"3071  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000212,103,40178,TCP,103,"3071  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000076,103,40178,TCP,103,"3071  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,103,40178,TCP,103,"3071  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000077,109,5087,TCP,109,40178  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000153,109,8994,TCP,109,40178  >  8994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000152,103,40178,TCP,103,"3071  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000159,103,40178,TCP,103,"3801  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00016,109,5087,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,8994,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  8994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,2191,TCP,109,40178  >  2191 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,5633,TCP,109,40178  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,103,40178,TCP,103,"5087  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000223,103,40178,TCP,103,"8994  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,109,2191,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  2191 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,5633,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
